season,round,driver,fastest_time,podium,grid,time
2021,15,giovinazzi,111.023,16,18,106.221
2021,15,tsunoda,106.751,17,13,106.586
2021,15,mazepin,113.764,18,19,107.0
2021,15,latifi,108.252,19,14,103.434
2021,15,mick_schumacher,109.83,20,17,104.443
2021,16,bottas,82.998,1,2,94.209
2021,16,max_verstappen,83.196,2,3,94.46
2021,16,perez,83.706,3,7,94.786
2021,16,leclerc,83.265,4,4,94.861
2021,16,hamilton,82.868,5,1,94.93
2021,16,gasly,83.326,6,5,94.972
2021,16,norris,83.954,7,8,95.023
2021,16,sainz,85.177,8,15,95.097
2021,16,stroll,84.305,9,9,95.623
2021,16,ocon,84.842,10,12,96.05
2021,16,giovinazzi,86.43,11,18,96.063
2021,16,raikkonen,87.525,12,19,96.151
2021,16,ricciardo,85.881,13,16,96.196
2021,16,tsunoda,84.368,14,10,96.29
2021,16,russell,85.007,15,13,96.355
2021,16,alonso,83.477,16,6,96.397
2021,16,latifi,86.086,17,17,96.493
2021,16,vettel,84.795,18,11,96.842
2021,16,mick_schumacher,85.2,19,14,97.918
2021,16,mazepin,88.449,20,20,98.349
2021,17,max_verstappen,92.91,1,1,101.367
2021,17,hamilton,93.119,2,2,101.391
2021,17,perez,93.134,3,3,102.121
2021,17,leclerc,93.606,4,5,102.3
2021,17,ricciardo,93.808,5,7,102.739
2021,17,bottas,93.475,6,4,102.798
2021,17,sainz,93.792,7,6,102.859
2021,17,norris,93.887,8,8,102.874
2021,17,tsunoda,94.918,9,10,103.82
2021,17,vettel,95.5,10,12,103.857
2021,17,giovinazzi,95.794,11,13,104.029
2021,17,stroll,95.983,12,16,104.287
2021,17,raikkonen,96.311,13,18,104.349
2021,17,russell,95.746,14,15,104.395
2021,17,latifi,95.995,15,17,104.973
2021,17,mick_schumacher,96.499,16,19,105.225
2021,17,mazepin,96.796,17,20,106.846
2021,17,alonso,104.549,18,14,104.271
2021,17,ocon,95.377,19,11,106.167
2021,17,gasly,94.118,20,9,109.074
2021,18,max_verstappen,76.225,1,3,83.367
2021,18,hamilton,76.02,2,2,83.601
2021,18,perez,76.342,3,4,83.617
2021,18,gasly,76.456,4,5,84.267
2021,18,leclerc,76.837,5,8,84.509
2021,18,sainz,76.761,6,6,84.593
2021,18,vettel,77.746,7,11,84.702
2021,18,raikkonen,77.958,8,12,84.775
2021,18,alonso,78.452,9,16,84.897
2021,18,norris,96.83,10,10,84.933
2021,18,giovinazzi,78.29,11,14,85.43
2021,18,ricciardo,76.763,12,7,85.443
2021,18,ocon,78.405,13,15,85.607
2021,18,stroll,80.873,14,20,85.899
2021,18,bottas,75.875,15,1,86.261
2021,18,russell,78.172,16,13,86.346
2021,18,latifi,78.756,17,17,86.556
2021,18,mazepin,79.303,18,19,87.741
2021,19,hamilton,67.934,1,1,78.068
2021,19,max_verstappen,68.372,2,2,78.216
2021,19,bottas,68.469,3,3,78.26
2021,19,perez,68.483,4,4,78.631
2021,19,leclerc,68.96,5,7,78.766
2021,19,sainz,68.826,6,6,78.798
2021,19,gasly,68.777,7,5,79.243
2021,19,ocon,69.189,8,11,79.477
2021,19,alonso,69.113,9,10,79.484
2021,19,norris,68.98,10,8,79.527
2021,19,vettel,69.399,11,12,79.545
2021,19,raikkonen,69.503,12,14,79.628
2021,19,russell,69.953,13,18,80.013
2021,19,giovinazzi,70.227,14,15,80.049
2021,19,tsunoda,69.483,15,13,80.109
2021,19,latifi,69.897,16,17,80.167
2021,19,mazepin,70.589,17,20,80.842
2021,19,mick_schumacher,70.329,18,19,81.383
2021,19,ricciardo,69.039,19,9,81.378
2021,19,stroll,69.663,20,16,82.164
2021,20,hamilton,80.827,1,1,88.921
2021,20,max_verstappen,81.282,2,2,89.372
2021,20,alonso,81.67,3,5,89.964
2021,20,perez,82.346,4,11,90.014
2021,20,ocon,82.028,5,9,90.334
2021,20,stroll,82.46,6,12,90.346
2021,20,sainz,81.84,7,7,90.358
2021,20,leclerc,82.463,8,13,90.379
2021,20,norris,81.731,9,6,90.521
2021,20,vettel,82.785,10,10,90.608
2021,20,gasly,81.64,11,4,90.708
2021,20,ricciardo,82.597,12,14,91.108
2021,20,tsunoda,81.881,13,8,91.114
2021,20,raikkonen,83.156,14,16,91.164
2021,20,giovinazzi,83.262,15,18,91.6
2021,20,mick_schumacher,83.407,16,19,91.628
2021,20,russell,82.756,17,15,92.482
2021,20,mazepin,85.859,18,20,92.888
2021,20,latifi,83.213,19,17,91.197
2021,20,bottas,81.478,20,3,90.838
2021,21,hamilton,87.511,1,1,151.502
2021,21,max_verstappen,87.653,2,3,151.639
2021,21,bottas,87.622,3,2,152.053
2021,21,ocon,88.647,4,9,152.055
2021,21,ricciardo,88.668,5,11,152.305
2021,21,gasly,88.125,6,6,152.335
2021,21,leclerc,88.054,7,4,152.392
2021,21,sainz,113.652,8,15,152.434
2021,21,giovinazzi,88.754,9,10,152.672
2021,21,norris,88.18,10,7,152.73
2021,21,stroll,89.368,11,18,153.047
2021,21,latifi,89.177,12,16,153.167
2021,21,alonso,88.92,13,13,155.075
2021,21,tsunoda,88.442,14,8,155.069
2021,21,raikkonen,88.885,15,12,155.377
2021,21,vettel,89.198,16,17,161.813
2021,21,perez,88.123,17,5,193.029
2021,21,mazepin,90.473,18,20,194.648
2021,21,russell,89.054,19,14,194.903
2021,21,mick_schumacher,89.464,20,19,98.543
2021,22,max_verstappen,82.109,1,1,93.403
2021,22,hamilton,82.48,2,2,93.441
2021,22,sainz,82.992,3,5,93.492
2021,22,tsunoda,83.22,4,8,93.501
2021,22,gasly,84.043,5,12,93.515
2021,22,bottas,83.036,6,6,93.531
2021,22,norris,82.931,7,3,94.423
2021,22,alonso,83.46,8,11,94.466
2021,22,ocon,83.389,9,9,94.506
2021,22,leclerc,83.122,10,7,94.541
2021,22,vettel,84.305,11,15,94.567
2021,22,ricciardo,83.409,12,10,95.104
2021,22,stroll,84.066,13,13,95.181
2021,22,mick_schumacher,84.906,14,19,95.192
2021,22,perez,82.947,15,4,91.865
2021,22,latifi,84.338,16,16,92.31
2021,22,giovinazzi,84.251,17,14,91.524
2021,22,russell,84.423,18,17,95.033
2021,22,raikkonen,84.779,19,18,94.544
2022,6,max_verstappen,79.073,1,2,88.492
2022,6,perez,79.42,2,5,88.69
2022,6,russell,79.393,3,4,88.991
2022,6,sainz,79.166,4,3,89.177
2022,6,hamilton,79.512,5,6,89.318
2022,6,bottas,79.608,6,7,89.401
2022,6,ocon,80.638,7,12,89.634
2022,6,norris,80.471,8,11,89.753
2022,6,alonso,81.043,9,17,89.959
2022,6,tsunoda,80.639,10,13,90.017
2022,6,vettel,80.954,11,16,90.263
2022,6,ricciardo,80.297,12,9,90.464
2022,6,gasly,80.861,13,14,90.483
2022,6,mick_schumacher,80.368,14,10,90.522
2022,6,stroll,81.418,15,18,90.812
2022,6,latifi,81.915,16,20,91.327
2022,6,kevin_magnussen,79.682,17,8,91.455
2022,6,albon,81.645,18,19,92.044
2022,6,zhou,81.094,19,15,91.985
2022,6,leclerc,78.75,20,1,89.691
2022,7,perez,71.629,1,3,109.223
2022,7,sainz,71.601,2,2,109.241
2022,7,max_verstappen,71.666,3,4,109.246
2022,7,leclerc,71.376,4,1,109.269
2022,7,russell,72.112,5,6,109.41
2022,7,norris,71.849,6,5,109.414
2022,7,alonso,72.247,7,7,109.947
2022,7,hamilton,72.56,8,8,110.01
2022,7,bottas,72.909,9,12,110.044
2022,7,vettel,72.732,10,9,110.059
2022,7,gasly,73.66,11,17,110.071
2022,7,ocon,73.047,12,10,110.014
2022,7,ricciardo,72.964,13,14,110.123
2022,7,stroll,73.678,14,18,110.173
2022,7,latifi,74.403,15,19,111.116
2022,7,zhou,75.606,16,20,111.123
2022,7,tsunoda,72.797,17,11,111.477
2022,7,albon,73.611,18,16,120.911
2022,7,mick_schumacher,73.081,19,15,103.646
2022,7,kevin_magnussen,72.921,20,13,105.019
2022,8,max_verstappen,101.706,1,3,110.705
2022,8,perez,101.641,2,2,111.113
2022,8,russell,102.712,3,5,111.607
2022,8,hamilton,102.924,4,7,112.11
2022,8,gasly,102.845,5,6,112.22
2022,8,vettel,103.091,6,9,112.354
2022,8,alonso,103.173,7,10,112.442
2022,8,ricciardo,103.574,8,12,112.513
2022,8,norris,103.398,9,11,112.52
2022,8,ocon,103.585,10,13,112.826
2022,8,bottas,104.444,11,15,113.031
2022,8,albon,104.719,12,17,113.063
2022,8,tsunoda,103.056,13,8,113.096
2022,8,mick_schumacher,105.775,14,20,113.868
2022,8,latifi,105.367,15,18,114.929
2022,8,stroll,105.371,16,19,114.298
2022,8,kevin_magnussen,104.643,17,16,112.623
2022,8,zhou,103.79,18,14,114.383
2022,8,leclerc,101.359,19,1,114.286
2022,8,sainz,101.814,20,4,109.806
2022,9,max_verstappen,81.299,1,1,82.597
2022,9,sainz,82.096,2,3,82.611
2022,9,hamilton,82.891,3,4,82.697
2022,9,russell,83.557,4,8,82.772
2022,9,leclerc,93.008,5,15,82.813
2022,9,ocon,83.529,6,7,82.938
2022,9,bottas,86.788,7,11,82.957
2022,9,zhou,84.03,8,10,82.982
2022,9,alonso,81.944,9,2,82.953
2022,9,stroll,95.532,10,18,83.143
2022,9,ricciardo,83.749,11,9,83.211
2022,9,vettel,94.512,12,17,83.229
2022,9,albon,86.858,13,12,83.238
2022,9,gasly,94.492,14,16,83.242
2022,9,norris,94.066,15,14,83.27
2022,9,latifi,95.66,16,19,83.453
2022,9,kevin_magnussen,82.96,17,5,83.571
2022,9,tsunoda,96.575,18,20,81.897
2022,9,mick_schumacher,83.356,19,6,82.867
2022,9,perez,93.127,20,13,81.366
2022,10,sainz,100.983,1,1,159.044
2022,10,perez,101.616,2,4,159.117
2022,10,hamilton,101.995,3,5,159.164
2022,10,leclerc,101.298,4,3,159.209
2022,10,alonso,102.116,5,7,159.228
2022,10,norris,102.084,6,6,159.274
2022,10,max_verstappen,101.055,7,2,159.406
2022,10,mick_schumacher,102.708,8,19,159.41
2022,10,vettel,102.666,9,18,159.474
2022,10,kevin_magnussen,102.159,10,17,159.517
2022,10,stroll,103.43,11,20,159.547
2022,10,latifi,123.095,12,10,159.67
2022,10,ricciardo,104.355,13,14,159.676
2022,10,tsunoda,104.311,14,13,159.831
2022,10,ocon,105.19,15,15,182.21
2022,10,gasly,103.702,16,11,219.786
2022,10,bottas,104.232,17,12,256.319
2022,11,leclerc,65.013,1,2,71.328
2022,11,max_verstappen,64.984,2,1,71.35
2022,11,hamilton,73.151,3,9,71.909
2022,11,russell,65.431,4,4,72.159
2022,11,ocon,65.726,5,5,72.292
2022,11,mick_schumacher,66.011,6,7,72.423
2022,11,norris,85.847,7,15,72.465
2022,11,kevin_magnussen,65.879,8,6,72.513
2022,11,ricciardo,66.613,9,16,72.581
2022,11,alonso,66.103,10,8,72.611
2022,11,bottas,66.319,11,12,72.633
2022,11,albon,66.23,12,11,72.698
2022,11,stroll,66.847,13,17,72.768
2022,11,zhou,66.901,14,18,72.793
2022,11,gasly,66.16,15,10,72.825
2022,11,tsunoda,66.851,16,14,72.921
2022,11,vettel,67.083,17,20,72.873
2022,11,sainz,65.066,18,3,71.16
2022,11,latifi,67.003,19,19,73.473
2022,11,perez,66.458,20,13,75.697
2022,12,max_verstappen,91.176,1,2,101.927
2022,12,hamilton,91.765,2,4,102.126
2022,12,russell,92.131,3,6,102.238
2022,12,perez,91.335,4,3,102.253
2022,12,sainz,91.081,5,9,102.471
2022,12,alonso,92.552,6,7,102.736
2022,12,norris,92.032,7,5,102.908
2022,12,ocon,93.048,8,12,103.001
2022,12,ricciardo,92.922,9,11,103.066
2022,12,stroll,93.439,10,17,103.107
2022,12,vettel,93.276,11,14,103.144
2022,12,gasly,93.439,12,16,103.162
2022,12,albon,93.307,13,15,103.22
2022,12,bottas,93.052,14,13,103.373
2022,12,mick_schumacher,93.701,15,19,103.444
2022,12,zhou,93.674,16,18,104.491
2022,12,latifi,93.794,17,20,104.884
2022,12,kevin_magnussen,92.649,18,10,103.979
2022,12,leclerc,90.872,19,1,99.114
2022,12,tsunoda,92.78,20,8,104.396
2022,13,max_verstappen,78.823,1,10,85.37
2022,13,hamilton,78.142,2,7,85.482
2022,13,russell,77.377,3,1,85.546
2022,13,sainz,77.421,4,2,85.578
2022,13,perez,78.516,5,11,85.594
2022,13,leclerc,77.567,6,3,85.599
2022,13,norris,77.769,7,4,86.489
2022,13,alonso,78.078,8,6,86.726
2022,13,ocon,78.018,9,5,86.768
2022,13,vettel,79.273,10,18,86.77
2022,13,stroll,79.137,11,14,86.88
2022,13,gasly,79.527,12,19,87.068
2022,13,zhou,78.573,13,12,87.147
2022,13,mick_schumacher,79.202,14,15,87.151
2022,13,ricciardo,78.379,15,9,87.135
2022,13,kevin_magnussen,78.825,16,13,87.564
2022,13,albon,79.256,17,17,87.577
2022,13,latifi,79.57,18,20,87.752
2022,13,tsunoda,79.24,19,16,88.658
2022,13,bottas,78.157,20,8,86.481
2022,14,max_verstappen,103.665,1,1,117.111
2022,14,perez,104.462,2,3,117.517
2022,14,sainz,104.297,3,2,117.722
2022,14,russell,105.776,4,8,117.773
2022,14,alonso,105.368,5,6,118.776
2022,14,leclerc,104.553,6,4,118.701
2022,14,ocon,105.18,7,5,118.83
2022,14,vettel,106.344,8,16,118.886
2022,14,gasly,105.827,9,12,119.206
2022,14,albon,105.837,10,9,119.427
2022,14,stroll,106.611,11,14,119.454
2022,14,norris,106.178,12,10,119.492
2022,14,tsunoda,106.692,13,19,119.503
2022,14,zhou,106.085,14,13,119.526
2022,14,ricciardo,105.767,15,11,119.547
2022,14,kevin_magnussen,106.557,16,18,119.845
2022,14,mick_schumacher,107.718,17,15,119.911
2022,14,latifi,106.401,18,17,120.088
2022,15,max_verstappen,70.342,1,1,80.594
2022,15,russell,71.147,2,6,80.651
2022,15,leclerc,70.363,3,2,80.746
2022,15,hamilton,70.648,4,4,80.775
2022,15,perez,71.077,5,5,80.846
2022,15,alonso,71.613,6,13,80.855
2022,15,norris,71.174,7,7,80.862
2022,15,sainz,70.434,8,3,80.815
2022,15,ocon,71.605,9,12,80.887
2022,15,stroll,71.416,10,10,80.906
2022,15,gasly,71.512,11,11,80.969
2022,15,albon,71.802,12,15,81.016
2022,15,mick_schumacher,71.442,13,8,81.052
2022,15,vettel,72.391,14,19,81.025
2022,15,kevin_magnussen,72.319,15,18,81.106
2022,15,zhou,71.704,16,14,81.112
2022,15,ricciardo,72.081,17,17,81.119
2022,15,latifi,73.353,18,20,82.322
2022,15,bottas,71.961,19,16,80.009
2022,15,tsunoda,72.556,20,9,81.575
2022,16,max_verstappen,80.306,1,2,91.085
2022,16,leclerc,80.161,2,1,91.131
2022,16,russell,81.542,3,6,91.149
2022,16,sainz,80.429,4,3,91.181
2022,16,hamilton,81.524,5,5,91.187
2022,16,perez,81.206,6,4,91.2
2022,16,norris,81.584,7,7,91.202
2022,16,gasly,82.648,8,9,91.206
2022,16,de_vries,82.471,9,13,91.219
2022,16,zhou,82.577,10,14,91.234
2022,16,ocon,82.13,11,11,91.242
2022,16,mick_schumacher,83.005,12,20,91.246
2022,16,bottas,82.235,13,12,92.845
2022,16,tsunoda,82.02,14,15,92.863
2022,16,latifi,82.587,15,16,92.89
2022,16,kevin_magnussen,82.908,16,19,92.926
2022,16,ricciardo,81.925,17,8,88.489
2022,16,stroll,82.748,18,18,89.491
2022,16,alonso,81.861,19,10,88.784
2022,16,vettel,82.636,20,17,88.823
2022,17,perez,109.434,1,2,124.326
2022,17,leclerc,109.412,2,1,124.455
2022,17,sainz,109.583,3,4,124.585
2022,17,norris,110.584,4,6,124.769
2022,17,ricciardo,116.226,5,17,125.314
2022,17,stroll,114.211,6,12,125.366
2022,17,max_verstappen,111.395,7,8,125.408
2022,17,vettel,114.38,8,14,125.428
2022,17,hamilton,109.466,9,3,125.453
2022,17,gasly,111.211,10,7,125.59
2022,17,bottas,116.083,11,16,125.917
2022,17,kevin_magnussen,111.573,12,9,125.98
2022,17,mick_schumacher,114.37,13,13,127.893
2022,17,russell,114.012,14,11,128.714
2022,17,tsunoda,111.983,15,10,130.38
2022,17,ocon,116.337,16,18,129.883
2022,17,albon,116.985,17,19,131.797
2022,17,alonso,109.966,18,5,127.678
2022,17,latifi,117.532,19,20,139.085
2022,17,zhou,115.518,20,15,129.933
2022,18,max_verstappen,89.304,1,1,132.286
2022,18,perez,89.709,2,4,133.252
2022,18,leclerc,89.314,3,2,133.242
2022,18,ocon,90.165,4,5,133.703
2022,18,hamilton,90.261,5,6,133.726
2022,18,vettel,90.554,6,9,133.941
2022,18,alonso,90.322,7,7,133.942
2022,18,russell,90.389,8,8,133.988
2022,18,latifi,91.511,9,20,134.791
2022,18,norris,91.003,10,10,134.814
2022,18,ricciardo,90.659,11,11,134.889
2022,18,stroll,91.419,12,19,134.925
2022,18,tsunoda,90.808,13,13,134.986
2022,18,kevin_magnussen,91.352,14,18,135.358
2022,18,bottas,90.709,15,12,135.375
2022,18,zhou,90.953,16,14,135.395
2022,18,mick_schumacher,91.439,17,15,135.59
2022,18,gasly,91.322,18,17,135.432
2022,19,max_verstappen,94.448,1,3,109.494
2022,19,hamilton,94.947,2,5,109.584
2022,19,leclerc,94.421,3,2,109.628
2022,19,perez,94.645,4,4,109.642
2022,19,russell,94.988,5,6,110.295
2022,19,norris,95.69,6,8,110.455
2022,19,alonso,95.876,7,9,110.478
2022,19,vettel,96.398,8,12,110.661
2022,19,kevin_magnussen,96.949,9,16,110.67
2022,19,tsunoda,97.147,10,15,110.761
2022,19,ocon,97.068,11,18,110.796
2022,19,zhou,96.97,12,14,110.854
2022,19,albon,96.368,13,11,110.835
2022,19,gasly,96.74,14,13,110.776
2022,19,mick_schumacher,97.111,15,19,110.914
2022,19,ricciardo,97.046,16,17,111.11
2022,19,latifi,97.244,17,20,111.255
2022,19,stroll,95.598,18,7,112.625
2022,19,bottas,96.319,19,10,105.769
2022,20,max_verstappen,77.775,1,1,83.334
2022,20,hamilton,78.084,2,3,83.548
2022,20,perez,78.128,3,4,83.589
2022,20,russell,78.079,4,2,84.03
2022,20,sainz,78.351,5,5,84.153
2022,20,leclerc,78.555,6,7,84.303
2022,20,ricciardo,79.325,7,11,84.847
2022,20,ocon,79.01,8,10,85.021
2022,20,norris,78.721,9,8,85.082
2022,20,bottas,78.401,10,6,85.13
2022,20,gasly,79.672,11,14,85.139
2022,20,albon,80.859,12,19,85.166
2022,20,zhou,79.476,13,12,85.325
2022,20,vettel,80.419,14,17,85.375
2022,20,stroll,80.52,15,18,85.524
2022,20,mick_schumacher,80.419,16,16,85.652
2022,20,kevin_magnussen,79.833,17,15,85.674
2022,20,latifi,81.167,18,20,86.546
2022,20,alonso,78.939,19,9,84.922
2022,20,tsunoda,79.589,20,13,85.627
2022,21,russell,72.059,1,3,83.296
2022,21,hamilton,72.611,2,8,83.318
2022,21,sainz,72.357,3,5,83.353
2022,21,leclerc,70.95,4,10,83.415
2022,21,alonso,72.504,5,7,83.431
2022,21,max_verstappen,71.877,6,2,83.438
2022,21,perez,75.601,7,9,83.495
2022,21,ocon,72.425,8,6,83.56
2022,21,bottas,75.486,9,18,83.614
2022,21,stroll,72.21,10,15,83.628
2022,21,vettel,71.678,11,13,83.665
2022,21,zhou,75.197,12,17,83.709
2022,21,mick_schumacher,76.361,13,20,83.718
2022,21,gasly,71.675,14,12,83.675
2022,21,albon,71.631,15,11,83.804
2022,21,latifi,75.095,16,16,83.818
2022,21,tsunoda,76.264,17,19,84.948
2022,21,norris,72.263,18,4,82.712
