season,round,grid,circuit_id,driver,fastest_time,stage,q_delta
2020,17,3,yas_marina,hamilton,95.332,q3,0.08599999999999852
2020,17,4,yas_marina,norris,95.497,q3,0.2510000000000048
2020,17,5,yas_marina,albon,95.571,q3,0.32500000000000284
2020,17,6,yas_marina,sainz,95.815,q3,0.5690000000000026
2020,17,7,yas_marina,kvyat,95.963,q3,0.7169999999999987
2020,17,8,yas_marina,stroll,96.046,q3,0.8000000000000114
2020,17,9,yas_marina,leclerc,96.065,q3,0.8190000000000026
2021,1,1,bahrain,max_verstappen,88.997,q3,0.0
2021,1,10,bahrain,stroll,90.601,q3,1.6039999999999992
2021,1,11,bahrain,perez,90.659,q2,1.6620000000000061
2021,1,12,bahrain,giovinazzi,90.708,q2,1.7109999999999985
2021,1,13,bahrain,tsunoda,91.203,q2,2.206000000000003
2021,1,14,bahrain,raikkonen,91.238,q2,2.2409999999999997
2021,1,15,bahrain,russell,93.43,q2,4.433000000000007
2021,1,16,bahrain,ocon,91.724,q1,2.727000000000004
2021,1,17,bahrain,latifi,91.936,q1,2.939000000000007
2021,1,18,bahrain,vettel,92.056,q1,3.0589999999999975
2021,1,19,bahrain,mick_schumacher,92.449,q1,3.451999999999998
2021,1,2,bahrain,hamilton,89.385,q3,0.38800000000000523
2021,1,20,bahrain,mazepin,93.273,q1,4.275999999999996
2021,1,3,bahrain,bottas,89.586,q3,0.5889999999999986
2021,1,4,bahrain,leclerc,89.678,q3,0.6809999999999974
2021,1,5,bahrain,gasly,89.809,q3,0.8119999999999976
2021,1,6,bahrain,ricciardo,89.927,q3,0.9300000000000068
2021,1,7,bahrain,norris,89.974,q3,0.9770000000000039
2021,1,8,bahrain,sainz,90.215,q3,1.2180000000000035
2021,1,9,bahrain,alonso,90.249,q3,1.2519999999999953
2021,2,1,imola,hamilton,74.411,q3,0.0
2021,2,10,imola,stroll,75.138,q2,0.7270000000000039
2021,2,11,imola,sainz,75.199,q2,0.7879999999999967
2021,2,12,imola,russell,75.261,q2,0.8499999999999943
2021,2,13,imola,vettel,75.394,q2,0.9830000000000041
2021,2,14,imola,latifi,75.593,q2,1.1820000000000022
2021,2,15,imola,alonso,75.593,q2,1.1820000000000022
2021,2,16,imola,raikkonen,75.974,q1,1.5630000000000024
2021,2,17,imola,giovinazzi,76.122,q1,1.7109999999999985
2021,2,18,imola,mick_schumacher,76.279,q1,1.867999999999995
2021,2,19,imola,mazepin,76.797,q1,2.3859999999999957
2021,2,2,imola,perez,74.446,q3,0.03499999999999659
2021,2,20,imola,tsunoda,,,0.0
2021,2,3,imola,max_verstappen,74.498,q3,0.0
2021,2,4,imola,leclerc,74.74,q3,0.2769999999999868
2021,2,5,imola,gasly,74.79,q3,0.3269999999999982
2021,2,6,imola,ricciardo,74.826,q3,0.36299999999998533
2021,2,7,imola,norris,74.875,q3,0.41199999999999193
2021,2,8,imola,bottas,74.898,q3,0.43499999999998806
2021,2,9,imola,ocon,75.21,q3,0.7469999999999857
2021,3,1,portimao,bottas,78.348,q3,0.0
2021,3,10,portimao,vettel,79.659,q3,1.311000000000007
2021,3,11,portimao,russell,79.109,q2,0.7609999999999957
2021,3,12,portimao,giovinazzi,79.216,q2,0.867999999999995
2021,3,13,portimao,alonso,79.456,q2,1.108000000000004
2021,3,14,portimao,tsunoda,79.463,q2,1.1149999999999949
2021,3,15,portimao,raikkonen,79.812,q2,1.4639999999999986
2021,3,16,portimao,ricciardo,79.839,q1,1.4909999999999997
2021,3,17,portimao,stroll,79.913,q1,1.5649999999999977
2021,3,18,portimao,latifi,80.285,q1,1.9369999999999976
2021,3,19,portimao,mick_schumacher,80.452,q1,2.103999999999999
2021,3,2,portimao,hamilton,78.355,q3,0.007000000000005002
2021,3,20,portimao,mazepin,80.912,q1,2.564000000000007
2021,3,3,portimao,max_verstappen,78.746,q3,0.39799999999999613
2021,3,4,portimao,perez,78.89,q3,0.5420000000000016
2021,3,5,portimao,sainz,79.039,q3,0.6910000000000025
2021,3,6,portimao,ocon,79.042,q3,0.6940000000000026
2021,3,7,portimao,norris,79.116,q3,0.7680000000000007
2021,3,8,portimao,leclerc,79.306,q3,0.9579999999999984
2021,3,9,portimao,gasly,79.475,q3,1.1269999999999953
2021,4,1,catalunya,hamilton,76.741,q3,0.0
2021,4,10,catalunya,alonso,78.147,q3,1.406000000000006
2021,4,11,catalunya,stroll,77.974,q2,1.233000000000004
2021,4,12,catalunya,gasly,77.982,q2,1.2409999999999997
2021,4,13,catalunya,vettel,78.079,q2,1.3379999999999939
2021,4,14,catalunya,giovinazzi,78.356,q2,1.6149999999999949
2021,4,15,catalunya,russell,79.154,q2,2.4129999999999967
2021,4,16,catalunya,tsunoda,78.556,q1,1.8149999999999977
2021,4,17,catalunya,raikkonen,78.917,q1,2.176000000000002
2021,4,18,catalunya,mick_schumacher,79.117,q1,2.3760000000000048
2021,4,19,catalunya,latifi,79.219,q1,2.4779999999999944
2021,4,2,catalunya,max_verstappen,76.777,q3,0.036000000000001364
2021,4,20,catalunya,mazepin,79.807,q1,3.0660000000000025
2021,4,3,catalunya,bottas,76.873,q3,0.132000000000005
2021,4,4,catalunya,leclerc,77.51,q3,0.7690000000000055
2021,4,5,catalunya,ocon,77.58,q3,0.8389999999999986
2021,4,6,catalunya,sainz,77.62,q3,0.8790000000000049
2021,4,7,catalunya,ricciardo,77.622,q3,0.8810000000000002
2021,4,8,catalunya,perez,77.701,q3,0.9599999999999937
2021,4,9,catalunya,norris,78.01,q3,1.2690000000000055
2021,5,1,monaco,leclerc,70.346,q3,0.0
2021,5,10,monaco,giovinazzi,71.779,q3,1.4329999999999927
2021,5,11,monaco,ocon,71.486,q2,1.1400000000000006
2021,5,12,monaco,ricciardo,71.598,q2,1.2519999999999953
2021,5,13,monaco,stroll,71.6,q2,1.2539999999999907
2021,5,14,monaco,raikkonen,71.642,q2,1.2959999999999923
2021,5,15,monaco,russell,71.83,q2,1.4839999999999947
2021,5,16,monaco,tsunoda,72.096,q1,1.75
2021,5,17,monaco,alonso,72.205,q1,1.8589999999999947
2021,5,18,monaco,latifi,72.366,q1,2.019999999999996
2021,5,19,monaco,mazepin,72.958,q1,2.6119999999999948
2021,5,2,monaco,max_verstappen,70.576,q3,0.22999999999998977
2021,5,3,monaco,bottas,70.601,q3,0.25499999999999545
2021,5,4,monaco,sainz,70.611,q3,0.26500000000000057
2021,5,5,monaco,norris,70.62,q3,0.2740000000000009
2021,5,6,monaco,gasly,70.9,q3,0.554000000000002
2021,5,7,monaco,hamilton,71.095,q3,0.7489999999999952
2021,5,8,monaco,vettel,71.419,q3,1.0729999999999933
2021,5,9,monaco,perez,71.573,q3,1.2269999999999897
2021,6,1,baku,leclerc,101.218,q3,0.0
2021,6,10,baku,bottas,102.659,q3,1.4410000000000025
2021,6,11,baku,vettel,102.224,q2,1.0060000000000002
2021,6,12,baku,ocon,102.273,q2,1.0549999999999926
2021,6,13,baku,ricciardo,102.558,q2,1.3400000000000034
2021,6,14,baku,raikkonen,102.587,q2,1.3689999999999998
2021,6,15,baku,russell,102.758,q2,1.539999999999992
2021,6,16,baku,latifi,103.128,q1,1.9099999999999966
2021,6,17,baku,mick_schumacher,104.158,q1,2.9399999999999977
2021,6,18,baku,mazepin,104.238,q1,3.019999999999996
2021,6,19,baku,stroll,,,0.0
2021,6,2,baku,hamilton,101.45,q3,0.0
2021,6,20,baku,giovinazzi,,,0.0
2021,6,3,baku,max_verstappen,101.563,q3,0.0
2021,6,4,baku,gasly,101.565,q3,3.0219999999999914
2021,6,5,baku,sainz,101.576,q3,3.032999999999987
2021,6,6,baku,norris,101.747,q3,3.2039999999999935
2021,6,7,baku,perez,101.917,q3,3.3739999999999952
2021,6,8,baku,tsunoda,102.211,q3,3.667999999999992
2021,6,9,baku,alonso,102.327,q3,3.783999999999992
2021,7,1,ricard,max_verstappen,89.99,q3,0.0
2021,7,10,ricard,ricciardo,91.382,q3,1.3920000000000101
2021,7,11,ricard,ocon,91.736,q2,1.7460000000000093
2021,7,12,ricard,vettel,91.767,q2,1.777000000000001
2021,7,13,ricard,giovinazzi,91.813,q2,1.8230000000000075
2021,7,14,ricard,russell,92.065,q2,2.075000000000003
2021,7,15,ricard,mick_schumacher,92.942,q1,2.951999999999998
2021,7,16,ricard,latifi,93.062,q1,3.0720000000000027
2021,7,17,ricard,raikkonen,93.354,q1,3.3640000000000043
2021,7,18,ricard,mazepin,93.554,q1,3.564000000000007
2021,7,19,ricard,stroll,,,0.0
2021,7,2,ricard,hamilton,90.248,q3,0.0
2021,7,20,ricard,tsunoda,,,0.0
2021,7,3,ricard,bottas,90.376,q3,0.0
2021,7,4,ricard,perez,90.445,q3,3.6329999999999956
2021,7,5,ricard,sainz,90.84,q3,4.028000000000006
2021,7,6,ricard,gasly,90.868,q3,4.055999999999997
2021,7,7,ricard,leclerc,90.987,q3,4.174999999999997
2021,7,8,ricard,norris,91.252,q3,4.439999999999998
2021,7,9,ricard,alonso,91.34,q3,4.528000000000006
2021,8,1,red_bull_ring,max_verstappen,63.841,q3,0.0
2021,8,10,red_bull_ring,stroll,64.708,q3,0.8669999999999973
2021,8,11,red_bull_ring,russell,64.671,q2,0.8300000000000054
2021,8,12,red_bull_ring,sainz,64.8,q2,0.9589999999999961
2021,8,13,red_bull_ring,ricciardo,64.808,q2,0.9670000000000059
2021,8,14,red_bull_ring,vettel,64.875,q2,1.033999999999999
2021,8,15,red_bull_ring,giovinazzi,64.913,q2,1.0719999999999956
2021,8,16,red_bull_ring,latifi,65.175,q1,1.333999999999996
2021,8,17,red_bull_ring,ocon,65.217,q1,1.3759999999999977
2021,8,18,red_bull_ring,raikkonen,65.429,q1,1.588000000000001
2021,8,19,red_bull_ring,mick_schumacher,66.041,q1,2.1999999999999957
2021,8,2,red_bull_ring,bottas,64.035,q3,0.1939999999999955
2021,8,20,red_bull_ring,mazepin,66.192,q1,2.350999999999992
2021,8,3,red_bull_ring,hamilton,64.067,q3,0.22599999999999199
2021,8,4,red_bull_ring,norris,64.12,q3,0.27900000000000347
2021,8,5,red_bull_ring,perez,64.168,q3,0.3270000000000053
2021,8,6,red_bull_ring,gasly,64.236,q3,0.3950000000000031
2021,8,7,red_bull_ring,leclerc,64.472,q3,0.6309999999999931
2021,8,8,red_bull_ring,tsunoda,64.514,q3,0.6729999999999947
2021,8,9,red_bull_ring,alonso,64.574,q3,0.732999999999997
2021,9,1,red_bull_ring,max_verstappen,63.72,q3,0.0
2021,9,10,red_bull_ring,stroll,64.618,q3,0.8979999999999961
2021,9,11,red_bull_ring,sainz,64.559,q2,0.8389999999999986
2021,9,12,red_bull_ring,leclerc,64.6,q2,0.8799999999999955
2021,9,13,red_bull_ring,ricciardo,64.719,q2,0.9989999999999952
2021,9,14,red_bull_ring,alonso,64.856,q2,1.1359999999999957
2021,9,15,red_bull_ring,giovinazzi,65.083,q2,1.3629999999999995
2021,9,16,red_bull_ring,raikkonen,65.009,q1,1.2890000000000015
2021,9,17,red_bull_ring,ocon,65.051,q1,1.331000000000003
2021,9,18,red_bull_ring,latifi,65.195,q1,1.4749999999999943
2021,9,19,red_bull_ring,mick_schumacher,65.427,q1,1.7070000000000078
2021,9,2,red_bull_ring,norris,63.768,q3,0.04800000000000182
2021,9,20,red_bull_ring,mazepin,65.951,q1,2.2309999999999945
2021,9,3,red_bull_ring,perez,63.99,q3,0.2700000000000031
2021,9,4,red_bull_ring,hamilton,64.014,q3,0.29399999999999693
2021,9,5,red_bull_ring,bottas,64.049,q3,0.32900000000000773
2021,9,6,red_bull_ring,gasly,64.107,q3,0.38700000000000045
2021,9,7,red_bull_ring,tsunoda,64.273,q3,0.5529999999999973
2021,9,8,red_bull_ring,vettel,64.57,q3,0.8499999999999943
2021,9,9,red_bull_ring,russell,64.591,q3,0.8709999999999951
2021,10,1,silverstone,hamilton,86.134,q3,0.0
2021,10,10,silverstone,vettel,87.179,q3,1.0450000000000017
2021,10,11,silverstone,alonso,87.245,q2,1.1110000000000042
2021,10,12,silverstone,gasly,87.273,q2,1.1389999999999958
2021,10,13,silverstone,ocon,87.34,q2,1.206000000000003
2021,10,14,silverstone,giovinazzi,87.617,q2,1.483000000000004
2021,10,15,silverstone,stroll,87.665,q2,1.531000000000006
2021,10,16,silverstone,tsunoda,88.043,q1,1.909000000000006
2021,10,17,silverstone,raikkonen,88.062,q1,1.9279999999999973
2021,10,18,silverstone,latifi,88.254,q1,2.1200000000000045
2021,10,19,silverstone,mick_schumacher,88.738,q1,2.603999999999999
2021,10,2,silverstone,max_verstappen,86.209,q3,0.07500000000000284
2021,10,20,silverstone,mazepin,89.051,q1,2.9170000000000016
2021,10,3,silverstone,bottas,86.328,q3,0.19400000000000261
2021,10,4,silverstone,leclerc,86.828,q3,0.6940000000000026
2021,10,5,silverstone,perez,86.844,q3,0.7099999999999937
2021,10,6,silverstone,norris,86.897,q3,0.7630000000000052
2021,10,7,silverstone,ricciardo,86.899,q3,0.7650000000000006
2021,10,8,silverstone,russell,86.971,q3,0.8370000000000033
2021,10,9,silverstone,sainz,87.007,q3,0.8730000000000047
2021,11,1,hungaroring,hamilton,75.419,q3,0.0
2021,11,10,hungaroring,vettel,76.75,q3,1.331000000000003
2021,11,11,hungaroring,ricciardo,76.871,q2,1.4519999999999982
2021,11,12,hungaroring,stroll,76.893,q2,1.4740000000000038
2021,11,13,hungaroring,raikkonen,77.564,q2,2.144999999999996
2021,11,14,hungaroring,giovinazzi,77.583,q2,2.1640000000000015
2021,11,15,hungaroring,sainz,76.649,q1,1.230000000000004
2021,11,16,hungaroring,tsunoda,77.919,q1,2.5
2021,11,17,hungaroring,russell,77.944,q1,2.5250000000000057
2021,11,18,hungaroring,latifi,78.036,q1,2.6170000000000044
2021,11,19,hungaroring,mazepin,78.922,q1,3.503
2021,11,2,hungaroring,bottas,75.734,q3,0.3149999999999977
2021,11,20,hungaroring,mick_schumacher,,,0.0
2021,11,3,hungaroring,max_verstappen,75.84,q3,0.0
2021,11,4,hungaroring,perez,76.421,q3,0.8960000000000008
2021,11,5,hungaroring,gasly,76.483,q3,0.9579999999999984
2021,11,6,hungaroring,norris,76.489,q3,0.9639999999999986
2021,11,7,hungaroring,leclerc,76.496,q3,0.9709999999999894
2021,11,8,hungaroring,ocon,76.653,q3,1.1280000000000001
2021,11,9,hungaroring,alonso,76.715,q3,1.1899999999999977
2021,12,1,spa,max_verstappen,119.765,q3,0.0
2021,12,10,spa,norris,116.025,q2,-3.739999999999995
2021,12,11,spa,leclerc,117.721,q2,-2.043999999999997
2021,12,12,spa,latifi,118.056,q2,-1.7090000000000032
2021,12,13,spa,sainz,118.137,q2,-1.6280000000000001
2021,12,14,spa,alonso,118.205,q2,-1.5600000000000023
2021,12,15,spa,stroll,118.231,q2,-1.534000000000006
2021,12,16,spa,giovinazzi,122.306,q1,2.540999999999997
2021,12,17,spa,tsunoda,122.413,q1,2.647999999999996
2021,12,18,spa,mick_schumacher,123.973,q1,4.207999999999998
2021,12,19,spa,raikkonen,124.452,q1,4.686999999999998
2021,12,2,spa,russell,120.086,q3,0.32099999999999795
2021,12,20,spa,mazepin,124.939,q1,5.173999999999992
2021,12,3,spa,hamilton,120.099,q3,0.3340000000000032
2021,12,4,spa,ricciardo,120.864,q3,1.0990000000000038
2021,12,5,spa,vettel,120.935,q3,1.1700000000000017
2021,12,6,spa,gasly,121.164,q3,1.399000000000001
2021,12,7,spa,perez,122.112,q3,2.346999999999994
2021,12,8,spa,bottas,122.502,q3,2.7369999999999948
2021,12,9,spa,ocon,123.513,q3,3.7480000000000047
2021,13,1,zandvoort,max_verstappen,68.885,q3,0.0
2021,13,10,zandvoort,ricciardo,70.166,q3,1.2809999999999917
2021,13,11,zandvoort,russell,70.332,q2,1.4469999999999885
2021,13,12,zandvoort,stroll,70.367,q2,1.4819999999999993
2021,13,13,zandvoort,norris,70.406,q2,1.5210000000000008
2021,13,14,zandvoort,latifi,71.161,q2,2.2759999999999962
2021,13,15,zandvoort,tsunoda,71.314,q2,2.428999999999988
2021,13,16,zandvoort,perez,70.53,q1,1.644999999999996
2021,13,17,zandvoort,vettel,70.731,q1,1.8459999999999894
2021,13,18,zandvoort,kubica,71.301,q1,2.415999999999997
2021,13,19,zandvoort,mick_schumacher,71.387,q1,2.5019999999999953
2021,13,2,zandvoort,hamilton,68.923,q3,0.0379999999999967
2021,13,20,zandvoort,mazepin,71.875,q1,2.989999999999995
2021,13,3,zandvoort,bottas,69.222,q3,0.3369999999999891
2021,13,4,zandvoort,gasly,69.478,q3,0.5929999999999893
2021,13,5,zandvoort,leclerc,69.527,q3,0.6419999999999959
2021,13,6,zandvoort,sainz,69.537,q3,0.652000000000001
2021,13,7,zandvoort,giovinazzi,69.59,q3,0.7049999999999983
2021,13,8,zandvoort,ocon,69.933,q3,1.0480000000000018
2021,13,9,zandvoort,alonso,69.956,q3,1.070999999999998
2021,14,1,monza,bottas,79.555,q3,0.0
2021,14,10,monza,giovinazzi,80.808,q3,1.2530000000000001
2021,14,11,monza,vettel,80.913,q2,1.3579999999999899
2021,14,12,monza,stroll,81.02,q2,1.4649999999999892
2021,14,13,monza,alonso,81.069,q2,1.5139999999999958
2021,14,14,monza,ocon,81.103,q2,1.5479999999999876
2021,14,15,monza,russell,81.392,q2,1.836999999999989
2021,14,16,monza,latifi,81.925,q1,2.3699999999999903
2021,14,17,monza,tsunoda,81.973,q1,2.417999999999992
2021,14,18,monza,mick_schumacher,82.248,q1,2.692999999999998
2021,14,19,monza,kubica,82.53,q1,2.9749999999999943
2021,14,2,monza,hamilton,79.651,q3,0.09599999999998943
2021,14,20,monza,mazepin,82.716,q1,3.160999999999987
2021,14,3,monza,max_verstappen,79.966,q3,0.41099999999998715
2021,14,4,monza,norris,79.989,q3,0.4339999999999975
2021,14,5,monza,ricciardo,79.995,q3,0.4399999999999977
2021,14,6,monza,gasly,80.26,q3,0.7049999999999983
2021,14,7,monza,sainz,80.462,q3,0.9069999999999965
2021,14,8,monza,leclerc,80.51,q3,0.9549999999999983
2021,14,9,monza,perez,80.611,q3,1.0559999999999974
2021,15,1,sochi,norris,101.993,q3,0.0
2021,15,10,sochi,ocon,105.865,q3,3.872
2021,15,11,sochi,vettel,106.573,q2,4.579999999999998
2021,15,12,sochi,gasly,106.641,q2,4.64800000000001
2021,15,13,sochi,tsunoda,106.751,q2,4.75800000000001
2021,15,14,sochi,latifi,108.252,q1,6.259
2021,15,15,sochi,leclerc,108.47,q1,6.477000000000004
2021,15,16,sochi,raikkonen,109.586,q1,7.5930000000000035
2021,15,17,sochi,mick_schumacher,109.83,q1,7.837000000000003
2021,15,18,sochi,giovinazzi,111.023,q1,9.030000000000001
2021,15,19,sochi,mazepin,113.764,q1,11.771
2021,15,2,sochi,sainz,102.51,q3,0.5170000000000101
2021,15,20,sochi,max_verstappen,,,0.0
2021,15,3,sochi,russell,102.983,q3,0.0
2021,15,4,sochi,hamilton,104.05,q3,1.5840000000000032
2021,15,5,sochi,ricciardo,104.156,q3,1.690000000000012
2021,15,6,sochi,alonso,104.204,q3,1.7379999999999995
2021,15,7,sochi,bottas,104.71,q3,2.2439999999999998
2021,15,8,sochi,stroll,104.956,q3,2.490000000000009
2021,15,9,sochi,perez,105.337,q3,2.8710000000000093
2021,16,1,istanbul,hamilton,82.868,q3,0.0
2021,16,10,istanbul,tsunoda,84.368,q3,1.5
2021,16,11,istanbul,vettel,84.795,q2,1.9270000000000067
2021,16,12,istanbul,ocon,84.842,q2,1.9740000000000038
2021,16,13,istanbul,russell,85.007,q2,2.13900000000001
2021,16,14,istanbul,mick_schumacher,85.2,q2,2.332000000000008
2021,16,15,istanbul,sainz,85.177,q1,2.3090000000000117
2021,16,16,istanbul,ricciardo,85.881,q1,3.0130000000000052
2021,16,17,istanbul,latifi,86.086,q1,3.2180000000000035
2021,16,18,istanbul,giovinazzi,86.43,q1,3.562000000000012
2021,16,19,istanbul,raikkonen,87.525,q1,4.657000000000011
2021,16,2,istanbul,bottas,82.998,q3,0.13000000000000966
2021,16,20,istanbul,mazepin,88.449,q1,5.581000000000003
2021,16,3,istanbul,max_verstappen,83.196,q3,0.32800000000000296
2021,16,4,istanbul,leclerc,83.265,q3,0.39700000000000557
2021,16,5,istanbul,gasly,83.326,q3,0.4579999999999984
2021,16,6,istanbul,alonso,83.477,q3,0.6090000000000089
2021,16,7,istanbul,perez,83.706,q3,0.8380000000000081
2021,16,8,istanbul,norris,83.954,q3,1.0859999999999985
2021,16,9,istanbul,stroll,84.305,q3,1.4370000000000118
2021,17,1,americas,max_verstappen,92.91,q3,0.0
2021,17,10,americas,tsunoda,94.918,q3,2.0080000000000098
2021,17,11,americas,ocon,95.377,q2,2.4669999999999987
2021,17,12,americas,vettel,95.5,q2,2.5900000000000034
2021,17,13,americas,giovinazzi,95.794,q2,2.8840000000000003
2021,17,14,americas,alonso,104.549,q2,11.63900000000001
2021,17,15,americas,russell,95.746,q1,2.8359999999999985
2021,17,16,americas,stroll,95.983,q1,3.0730000000000075
2021,17,17,americas,latifi,95.995,q1,3.085000000000008
2021,17,18,americas,raikkonen,96.311,q1,3.4010000000000105
2021,17,19,americas,mick_schumacher,96.499,q1,3.5889999999999986
2021,17,2,americas,hamilton,93.119,q3,0.20900000000000318
2021,17,20,americas,mazepin,96.796,q1,3.88600000000001
2021,17,3,americas,perez,93.134,q3,0.22400000000000375
2021,17,4,americas,bottas,93.475,q3,0.5649999999999977
2021,17,5,americas,leclerc,93.606,q3,0.695999999999998
2021,17,6,americas,sainz,93.792,q3,0.882000000000005
2021,17,7,americas,ricciardo,93.808,q3,0.8980000000000103
2021,17,8,americas,norris,93.887,q3,0.9770000000000039
2021,17,9,americas,gasly,94.118,q3,1.2079999999999984
2021,18,1,rodriguez,bottas,75.875,q3,0.0
2021,18,10,rodriguez,norris,96.83,q3,20.955
2021,18,11,rodriguez,vettel,77.746,q2,1.8709999999999951
2021,18,12,rodriguez,raikkonen,77.958,q2,2.0829999999999984
2021,18,13,rodriguez,russell,78.172,q2,2.296999999999997
2021,18,14,rodriguez,giovinazzi,78.29,q2,2.4150000000000063
2021,18,15,rodriguez,ocon,78.405,q2,2.530000000000001
2021,18,16,rodriguez,alonso,78.452,q1,2.576999999999998
2021,18,17,rodriguez,latifi,78.756,q1,2.8810000000000002
2021,18,18,rodriguez,mick_schumacher,78.858,q1,2.983000000000004
2021,18,19,rodriguez,mazepin,79.303,q1,3.4279999999999973
2021,18,2,rodriguez,hamilton,76.02,q3,0.14499999999999602
2021,18,20,rodriguez,stroll,80.873,q1,4.998000000000005
2021,18,3,rodriguez,max_verstappen,76.225,q3,0.3499999999999943
2021,18,4,rodriguez,perez,76.342,q3,0.46699999999999875
2021,18,5,rodriguez,gasly,76.456,q3,0.5810000000000031
2021,18,6,rodriguez,sainz,76.761,q3,0.8859999999999957
2021,18,7,rodriguez,ricciardo,76.763,q3,0.8880000000000052
2021,18,8,rodriguez,leclerc,76.837,q3,0.9620000000000033
2021,18,9,rodriguez,tsunoda,77.158,q3,1.2830000000000013
2021,19,1,interlagos,hamilton,67.934,q3,0.0
2021,19,10,interlagos,alonso,69.113,q3,1.179000000000002
2021,19,11,interlagos,ocon,69.189,q2,1.2549999999999955
2021,19,12,interlagos,vettel,69.399,q2,1.4650000000000034
2021,19,13,interlagos,tsunoda,69.483,q2,1.5490000000000066
2021,19,14,interlagos,raikkonen,69.503,q2,1.5690000000000026
2021,19,15,interlagos,giovinazzi,70.227,q2,2.2930000000000064
2021,19,16,interlagos,stroll,69.663,q1,1.7289999999999992
2021,19,17,interlagos,latifi,69.897,q1,1.963000000000008
2021,19,18,interlagos,russell,69.953,q1,2.0190000000000055
2021,19,19,interlagos,mick_schumacher,70.329,q1,2.394999999999996
2021,19,2,interlagos,max_verstappen,68.372,q3,0.4380000000000024
2021,19,20,interlagos,mazepin,70.589,q1,2.655000000000001
2021,19,3,interlagos,bottas,68.469,q3,0.5349999999999966
2021,19,4,interlagos,perez,68.483,q3,0.5490000000000066
2021,19,5,interlagos,gasly,68.777,q3,0.8430000000000035
2021,19,6,interlagos,sainz,68.826,q3,0.8919999999999959
2021,19,7,interlagos,leclerc,68.96,q3,1.0259999999999962
2021,19,8,interlagos,norris,68.98,q3,1.0460000000000065
2021,19,9,interlagos,ricciardo,69.039,q3,1.105000000000004
2021,20,1,losail,hamilton,80.827,q3,0.0
2021,20,10,losail,vettel,82.785,q3,1.9579999999999984
2021,20,11,losail,perez,82.346,q2,1.5190000000000055
2021,20,12,losail,stroll,82.46,q2,1.6329999999999956
2021,20,13,losail,leclerc,82.463,q2,1.6359999999999957
2021,20,14,losail,ricciardo,82.597,q2,1.769999999999996
2021,20,15,losail,russell,82.756,q2,1.929000000000002
2021,20,16,losail,raikkonen,83.156,q1,2.3290000000000077
2021,20,17,losail,latifi,83.213,q1,2.3859999999999957
2021,20,18,losail,giovinazzi,83.262,q1,2.4350000000000023
2021,20,19,losail,mick_schumacher,83.407,q1,2.5799999999999983
2021,20,2,losail,max_verstappen,81.282,q3,0.4549999999999983
2021,20,20,losail,mazepin,85.859,q1,5.0319999999999965
2021,20,3,losail,bottas,81.478,q3,0.6509999999999962
2021,20,4,losail,gasly,81.64,q3,0.8130000000000024
2021,20,5,losail,alonso,81.67,q3,0.8430000000000035
2021,20,6,losail,norris,81.731,q3,0.9039999999999964
2021,20,7,losail,sainz,81.84,q3,1.0130000000000052
2021,20,8,losail,tsunoda,81.881,q3,1.054000000000002
2021,20,9,losail,ocon,82.028,q3,1.2010000000000076
2021,21,1,jeddah,hamilton,87.511,q3,0.0
2021,21,10,jeddah,giovinazzi,88.754,q3,1.2430000000000092
2021,21,11,jeddah,ricciardo,88.668,q2,1.1570000000000107
2021,21,12,jeddah,raikkonen,88.885,q2,1.3740000000000094
2021,21,13,jeddah,alonso,88.92,q2,1.409000000000006
2021,21,14,jeddah,russell,89.054,q2,1.5430000000000064
2021,21,15,jeddah,sainz,113.652,q2,26.141000000000005
2021,21,16,jeddah,latifi,89.177,q1,1.666000000000011
2021,21,17,jeddah,vettel,89.198,q1,1.6869999999999976
2021,21,18,jeddah,stroll,89.368,q1,1.8569999999999993
2021,21,19,jeddah,mick_schumacher,89.464,q1,1.953000000000003
2021,21,2,jeddah,bottas,87.622,q3,0.1110000000000042
2021,21,20,jeddah,mazepin,90.473,q1,2.9620000000000033
2021,21,3,jeddah,max_verstappen,87.653,q3,0.14200000000001012
2021,21,4,jeddah,leclerc,88.054,q3,0.5430000000000064
2021,21,5,jeddah,perez,88.123,q3,0.612000000000009
2021,21,6,jeddah,gasly,88.125,q3,0.6140000000000043
2021,21,7,jeddah,norris,88.18,q3,0.6690000000000111
2021,21,8,jeddah,tsunoda,88.442,q3,0.9309999999999974
2021,21,9,jeddah,ocon,88.647,q3,1.13600000000001
2021,22,1,yas_marina,max_verstappen,82.109,q3,0.0
2021,22,10,yas_marina,ricciardo,83.409,q3,1.3000000000000114
2021,22,11,yas_marina,alonso,83.46,q2,1.350999999999999
2021,22,12,yas_marina,gasly,84.043,q2,1.9340000000000117
2021,22,13,yas_marina,stroll,84.066,q2,1.9570000000000078
2021,22,14,yas_marina,giovinazzi,84.251,q2,2.14200000000001
2021,22,15,yas_marina,vettel,84.305,q2,2.196000000000012
2021,22,16,yas_marina,latifi,84.338,q1,2.228999999999999
2021,22,17,yas_marina,russell,84.423,q1,2.314000000000007
2021,22,18,yas_marina,raikkonen,84.779,q1,2.6700000000000017
2021,22,19,yas_marina,mick_schumacher,84.906,q1,2.7970000000000113
2021,22,2,yas_marina,hamilton,82.48,q3,0.3710000000000093
2021,22,20,yas_marina,mazepin,85.685,q1,3.5760000000000076
2021,22,3,yas_marina,norris,82.931,q3,0.8220000000000027
